Geneid	X1_1.bam	X1_2.bam	X1_3.bam	XX1_1.bam	XX1_2.bam	XX1_3.bam	XXX2_1.bam	XXX2_2.bam	XXX2_3.bam
MELO3C034541.2	0	0	0	0	0	0	0	0	1
MELO3C034542.2	7	9	22	0	0	0	0	0	0
MELO3C026691.2	1089	1290	1707	1824	2808	2152	2132	2565	2750
MELO3C026690.2	1267	1350	1958	1527	2195	1514	1140	1235	1299
MELO3C034544.2	6	0	0	5	11	6	7	0	4
MELO3C026689.2	117	94	126	348	307	367	284	414	712
MELO3C034543.2	5	8	3	16	1	4	3	4	3
MELO3C034545.2	2	1	0	0	0	0	0	0	0
MELO3C026687.2	446	363	523	17	18	17	2	39	9
MELO3C034547.2	5	2	13	1	4	0	0	0	0
MELO3C026686.2	0	0	19	0	0	0	0	0	0
MELO3C034320.2	0	0	0	0	0	0	0	0	0
MELO3C026685.2	999	857	1378	1075	1413	1013	971	1561	971
MELO3C034546.2	0	0	0	0	0	0	0	0	0
MELO3C026683.2	675	772	980	893	1210	878	819	864	742
MELO3C026681.2	0	0	0	4	0	0	0	0	1
MELO3C026680.2	0	0	0	0	0	0	0	0	0
MELO3C034321.2	0	0	0	0	0	0	0	0	0
MELO3C026678.2	0	0	0	0	0	0	0	0	0
MELO3C034548.2	0	0	0	0	0	0	0	0	0
MELO3C026677.2	3384	4273	6335	3287	3781	4819	575	810	755
MELO3C026676.2	6	3	4	6	3	5	2	0	1
MELO3C026675.2	0	0	0	2	0	2	8	0	0
MELO3C026674.2	0	0	0	0	0	0	2	0	0
MELO3C034549.2	0	0	0	0	0	0	0	0	0
MELO3C034550.2	0	0	0	0	0	0	0	0	0
MELO3C034318.2	0	0	0	0	0	0	0	0	0
MELO3C034551.2	0	0	0	0	0	0	0	0	0
MELO3C034319.2	0	0	0	0	0	0	0	0	0
MELO3C023188.2	5184	5990	8767	7756	11339	7404	12554	12623	10170
MELO3C023189.2	1758	1634	2100	2330	2186	1492	1446	2243	1497
MELO3C023190.2	4631	4552	6015	4477	5961	3899	2787	4018	3067
MELO3C023191.2	904	853	1148	1192	1831	1200	783	1318	755
MELO3C023192.2	32	56	72	28	39	40	47	29	43
MELO3C023193.2	2094	2012	2866	2163	3053	2108	1660	2222	1867
MELO3C023194.2	632	381	625	1311	1731	1256	776	1512	794
MELO3C034553.2	10	23	20	51	94	23	43	45	64
MELO3C023195.2	463	339	355	1134	1155	546	564	760	379
MELO3C023196.2	5367	4305	6550	7385	8103	4267	6039	6211	4818
MELO3C023197.2	761	692	1133	1492	1499	903	1001	1057	869
MELO3C034554.2	0	0	0	0	0	0	0	0	0
MELO3C023199.2	524	583	823	683	884	681	367	580	461
MELO3C023200.2	4282	3000	4070	6466	10060	7513	4150	7439	4887
MELO3C034552.2	16537	14809	21979	18444	21590	12753	8059	15047	7773
MELO3C023202.2	678	1030	1449	654	971	925	537	575	622
MELO3C023203.2	30091	25262	34589	18353	17649	31614	1044	2037	747
MELO3C023204.2	5	13	7	8	10	22	4	19	15
MELO3C023205.2	2870	3220	3854	3962	4963	3829	3203	3895	3428
MELO3C034555.2	15	7	25	14	9	12	12	17	6
MELO3C034558.2	12	14	10	22	16	27	5	14	20
MELO3C023206.2	526	747	891	711	1061	821	629	899	740
MELO3C023207.2	9121	10215	13244	10148	13596	11350	5994	7451	8304
MELO3C023208.2	594	548	696	359	410	326	224	352	193
MELO3C023209.2	2949	2884	3525	2247	2402	2126	2170	2224	3451
MELO3C023210.2	732	1091	1625	840	1139	939	655	888	698
MELO3C023211.2	1301	1312	1726	1858	2228	1396	1596	1736	1560
MELO3C034559.2	32	26	35	36	32	24	89	26	70
MELO3C023214.2	1188	1312	1400	1548	1843	1368	1473	1743	1420
MELO3C034556.2	0	0	0	0	0	1	1	0	0
MELO3C034564.2	4	17	11	2	12	10	8	8	10
MELO3C023215.2	2602	2990	4071	3088	4132	2547	1913	2558	2316
MELO3C023216.2	603	682	939	472	741	603	331	557	505
MELO3C023217.2	322	264	355	460	498	396	401	520	363
MELO3C023218.2	2042	2239	3139	2223	3035	2621	1762	1822	2114
MELO3C023219.2	45	80	100	101	65	79	18	80	32
MELO3C034561.2	0	4	9	2	13	3	2	11	6
MELO3C023220.2	20	6	9	99	8	2	6	0	0
MELO3C023221.2	545	642	783	838	956	754	689	823	758
MELO3C023222.2	460	326	496	650	633	420	435	683	449
MELO3C023223.2	11020	10897	14817	15369	16380	10072	6841	10275	6028
MELO3C023224.2	2587	2028	2970	4520	4303	2486	3648	4795	4312
MELO3C023225.2	3	7	20	7	4	2	4	2	2
MELO3C023226.2	1006	889	1228	863	1068	649	478	802	523
MELO3C023227.2	0	0	0	0	0	0	0	0	0
MELO3C034565.2	26	28	36	9	7	15	55	98	15
MELO3C023228.2	534	588	837	536	770	612	413	612	536
MELO3C023229.2	53	29	86	23	16	56	6	10	40
MELO3C023230.2	4	0	0	12	1	2	9	0	0
MELO3C023231.2	78	142	200	78	91	69	137	138	246
MELO3C023232.2	316	282	436	251	204	270	301	388	498
MELO3C023233.2	1206	1206	1630	1789	1788	1323	1872	2306	2017
MELO3C023234.2	289	230	417	133	174	207	112	193	220
MELO3C023235.2	0	0	0	0	0	0	0	0	0
MELO3C034566.2	0	4	0	0	0	0	0	0	0
MELO3C023237.2	0	0	0	0	0	0	0	0	0
MELO3C023238.2	927	816	1103	836	913	709	504	669	951
MELO3C023239.2	218	267	435	434	495	333	280	329	285
MELO3C023240.2	174	112	233	199	359	207	196	245	141
MELO3C023241.2	263	191	361	212	195	165	187	220	134
MELO3C023244.2	0	0	0	0	0	0	0	0	0
MELO3C023245.2	3	3	10	0	0	2	48	31	31
MELO3C023246.2	0	0	0	0	0	0	0	0	2
MELO3C023247.2	0	0	0	0	6	0	0	0	0
MELO3C023251.2	366	340	563	864	983	654	1685	1333	2392
MELO3C034573.2	53	43	71	98	122	65	11	60	22
MELO3C023252.2	195	198	237	176	188	161	79	157	121
MELO3C023253.2	312	190	268	245	233	177	172	237	204
MELO3C023254.2	1916	1406	1801	3807	4707	2581	3716	5223	4677
MELO3C023255.2	61	99	66	90	83	40	212	434	350
MELO3C023256.2	384	402	682	341	587	510	356	557	481
MELO3C023257.2	96	106	112	204	179	145	163	151	170
MELO3C023258.2	90	117	225	181	275	198	209	236	158
MELO3C023260.2	1882	2006	2969	1815	2105	1313	2005	2059	1853
MELO3C023261.2	1810	1592	2379	2171	2696	1785	979	1715	916
MELO3C034572.2	471	601	761	973	1081	777	652	758	692
MELO3C023262.2	635	554	720	903	1012	519	423	819	503
MELO3C023263.2	5	6	12	9	6	0	574	366	484
MELO3C023264.2	24617	31310	40805	29451	36555	24421	57219	36787	64047
MELO3C023265.2	3151	2497	3126	4832	4521	2009	1845	5049	2440
MELO3C023266.2	492	599	691	503	555	427	547	764	546
MELO3C023267.2	346	364	463	320	452	292	378	392	363
MELO3C023268.2	523	560	840	401	730	506	501	420	480
MELO3C023269.2	0	0	0	0	0	0	1	0	0
MELO3C023270.2	113	162	196	180	176	32	50	144	76
MELO3C034560.2	135	130	160	96	37	10	42	96	14
MELO3C023272.2	856	1062	1881	2892	1544	1152	644	862	351
MELO3C023273.2	710	845	1181	1204	1776	1006	710	959	731
MELO3C023274.2	391	212	278	495	392	348	233	360	228
MELO3C034579.2	5	5	6	30	10	4	4	9	13
MELO3C023275.2	0	0	0	0	0	0	0	0	0
MELO3C023276.2	0	0	0	0	0	0	0	0	0
MELO3C023278.2	0	0	0	0	0	0	0	0	0
MELO3C023279.2	2929	2727	3633	4860	5656	3485	6103	6314	5067
MELO3C034580.2	0	0	0	0	0	0	0	0	0
MELO3C023280.2	0	0	0	0	0	0	0	0	0
MELO3C034557.2	0	0	0	0	0	0	0	0	0
MELO3C023282.2	0	0	0	0	0	0	0	0	0
MELO3C023283.2	0	0	2	0	8	0	6	14	0
MELO3C023284.2	1	0	0	91	11	14	17	28	18
MELO3C023285.2	2	0	0	79	13	6	6	15	8
MELO3C023286.2	0	0	0	36	37	2	7	0	4
MELO3C023287.2	1	0	2	0	0	0	0	0	0
MELO3C034562.2	0	1	0	7	0	0	0	0	0
MELO3C023288.2	4	1	15	0	0	0	0	0	1
MELO3C034583.2	0	1	0	2	14	4	1	4	0
MELO3C023290.2	890	802	1109	955	1335	842	1308	1329	1519
MELO3C023291.2	34605	27920	50063	102536	245141	17441	69046	112604	43664
MELO3C034590.2	219	267	263	61	151	56	81	160	102
MELO3C023292.2	58	152	199	49	145	49	165	87	104
MELO3C023293.2	1147	1178	1502	1238	1586	935	926	1307	983
MELO3C034584.2	0	0	0	0	0	0	0	0	0
MELO3C034563.2	4	10	31	22	11	14	0	2	0
MELO3C023296.2	0	0	0	0	0	0	0	0	0
MELO3C023297.2	0	0	0	0	0	0	0	0	0
MELO3C023299.2	0	0	0	4	6	0	11	10	12
MELO3C023300.2	671	644	853	966	956	567	775	983	784
MELO3C034593.2	0	0	0	0	0	0	0	0	0
MELO3C034594.2	9	6	3	0	4	0	0	0	1
MELO3C034598.2	0	0	0	0	0	0	0	0	0
MELO3C034599.2	0	0	0	0	0	0	0	0	0
MELO3C023301.2	1848	2008	2429	2146	2807	1701	1551	1675	1462
MELO3C034597.2	0	0	0	0	0	0	0	0	0
MELO3C023302.2	4	9	1	0	0	0	0	2	4
MELO3C023303.2	587	674	986	607	677	510	622	732	620
MELO3C023304.2	436	352	416	475	362	164	523	517	274
MELO3C023305.2	1292	896	1200	1966	2105	2020	1092	1682	1197
MELO3C023306.2	4303	4819	7139	4595	7258	5355	2572	3970	2630
MELO3C023307.2	2340	1808	2667	2761	2914	1978	2686	2807	2763
MELO3C023308.2	1500	1995	2325	1137	1737	1504	2887	2061	4574
MELO3C023309.2	260	173	196	269	244	141	148	214	330
MELO3C023310.2	2256	2010	2737	4084	4001	2840	7313	9326	4542
MELO3C023311.2	2	4	3	0	0	0	0	0	0
MELO3C034600.2	0	0	0	0	0	0	0	0	0
MELO3C023313.2	46	25	71	30	84	57	30	79	38
MELO3C023314.2	3135	3337	4348	3577	4364	2814	3524	4305	4528
MELO3C023315.2	3406	3869	5019	4995	5014	2954	4148	3894	3461
MELO3C023316.2	21	18	17	29	34	2	832	291	866
MELO3C023317.2	12101	14190	19752	13594	18686	13311	15400	18438	17782
MELO3C023318.2	1136	953	1576	843	1144	910	1560	1259	1324
MELO3C023319.2	756	955	1196	1851	2372	1632	2224	2249	1785
MELO3C023320.2	0	0	0	0	0	0	4	3	0
MELO3C023321.2	2368	3018	3939	1767	2939	2303	2948	2919	4071
MELO3C023322.2	5230	4341	5615	5425	5800	3192	4549	5754	6753
MELO3C023323.2	0	11	0	6	17	2	0	0	0
MELO3C023324.2	545	665	910	702	888	682	712	717	544
MELO3C023325.2	940	990	1342	922	1260	930	1144	1064	1266
MELO3C034567.2	0	0	0	0	0	0	7	1	1
MELO3C034568.2	0	0	0	0	0	0	9	21	2
MELO3C034604.2	0	0	0	0	0	0	0	0	0
MELO3C034605.2	0	0	0	0	0	0	0	0	0
MELO3C034606.2	0	0	0	0	0	0	0	0	0
MELO3C034612.2	0	0	0	0	0	0	0	0	1
MELO3C034571.2	0	0	0	0	0	0	0	0	0
MELO3C034569.2	0	0	0	0	0	0	0	0	0
MELO3C034570.2	0	0	0	0	0	0	0	0	0
MELO3C034611.2	0	0	0	0	0	0	0	0	0
MELO3C023332.2	770	661	1038	932	1065	654	760	798	988
MELO3C023333.2	1702	2234	3250	1913	2768	2537	1171	1590	1391
MELO3C023334.2	2060	1935	3037	2474	3042	2242	1826	2205	1948
MELO3C023335.2	85	73	118	26	66	63	155	178	94
MELO3C023337.2	968	770	1013	1378	1506	981	1031	1205	897
MELO3C023338.2	5267	3949	4941	7382	6966	4061	6708	7837	9545
MELO3C023339.2	1776	2057	2603	2182	3225	1689	3158	2715	3221
MELO3C023340.2	2266	2430	3375	4244	4635	3095	5229	4562	4314
MELO3C023341.2	2	15	2	10	11	4	2	7	4
MELO3C023342.2	2148	2520	3854	4194	5150	3477	3409	3509	4718
MELO3C023343.2	152	100	221	450	376	280	197	444	250
MELO3C023344.2	1513	2026	3180	1785	2216	1920	2992	2980	3229
MELO3C023345.2	2585	2227	2861	2794	3688	3277	2190	2956	2950
MELO3C023346.2	1755	2023	2883	2523	3366	2088	3634	3555	3227
MELO3C023347.2	1611	1879	2542	2265	2990	2035	1738	2069	1768
MELO3C034621.2	13	11	26	65	65	10	45	48	38
MELO3C023349.2	115	132	163	448	534	72	317	362	224
MELO3C023350.2	2973	3292	4318	3451	4415	3075	2509	4680	2876
MELO3C023351.2	2307	2659	3545	2462	3320	1867	1666	2780	2406
MELO3C034623.2	0	0	0	0	0	0	0	0	0
MELO3C023353.2	862	943	1363	1014	1142	838	301	569	709
MELO3C023354.2	25995	21790	28382	6353	4469	12092	1233	1541	8752
MELO3C034574.2	0	0	0	0	0	0	0	0	0
MELO3C034575.2	0	0	0	0	0	0	0	0	0
MELO3C034577.2	0	0	0	0	0	0	0	0	0
MELO3C034576.2	0	0	0	0	0	0	0	0	0
MELO3C023356.2	0	0	0	0	0	0	0	0	0
MELO3C023357.2	9248	8374	10177	11277	11955	6262	9092	13103	10704
MELO3C023358.2	2378	2580	3192	3065	3553	2379	2940	2982	3304
MELO3C023359.2	8620	7886	9988	11428	17256	8377	6094	6458	8133
MELO3C020989.2	207	208	323	266	409	387	293	303	307
MELO3C020988.2	0	0	0	0	0	0	0	0	4
MELO3C020986.2	592	724	913	643	772	590	369	604	464
MELO3C034629.2	19	13	12	29	45	19	13	18	15
MELO3C020985.2	3050	3694	5279	4685	4331	2727	4064	3821	3477
MELO3C020984.2	6	1	1	32	22	8	2	23	7
MELO3C020983.2	166	124	276	198	368	229	195	208	142
MELO3C020982.2	142	170	209	219	259	107	310	460	544
MELO3C020981.2	253	246	272	367	435	187	115	210	120
MELO3C020980.2	2201	2910	3813	2759	3846	2610	4752	4027	4341
MELO3C020979.2	2048	2381	3254	1979	1796	1529	4109	3436	4107
MELO3C020978.2	2703	2606	3281	3804	4766	2686	3363	4174	4664
MELO3C020977.2	823	782	1027	1121	1298	956	797	930	846
MELO3C034578.2	0	1	2	1	4	0	4	4	0
MELO3C020975.2	128	143	243	92	111	84	28	76	58
MELO3C020973.2	1014	1067	1405	1248	1715	1232	800	1161	765
MELO3C020972.2	8654	10154	14027	9227	12733	8134	7167	8435	8659
MELO3C020971.2	4	2	6	0	0	0	37	5	26
MELO3C020970.2	0	0	0	0	0	0	0	0	0
MELO3C020969.2	7582	6409	9253	7488	10213	6110	5300	7299	5616
MELO3C034637.2	0	0	0	0	0	0	0	0	0
MELO3C020967.2	774	690	865	1372	1778	450	248	599	769
MELO3C020966.2	2115	2017	2588	2008	2185	1355	1175	1815	1317
MELO3C020965.2	357	359	451	142	159	101	102	142	114
MELO3C034581.2	1277	1250	1522	24	7	23	16	20	23
MELO3C020964.2	270	347	561	403	692	383	265	479	175
MELO3C020963.2	44	84	45	68	119	6	92	66	16
MELO3C020962.2	1081	1433	1853	1406	1801	1151	1450	1589	1609
MELO3C020961.2	9458	10322	12942	11561	12618	8803	9194	9179	8763
MELO3C020960.2	1067	1003	1320	1379	1471	873	961	1452	1337
MELO3C020959.2	794	402	660	1065	919	636	794	899	655
MELO3C020958.2	1430	950	1529	2717	2854	3330	791	1536	2133
MELO3C020957.2	672	507	808	597	514	417	1118	876	1132
MELO3C020956.2	135	77	147	64	32	18	56	32	10
MELO3C034644.2	0	0	0	0	0	0	0	0	0
MELO3C020955.2	2104	1437	1948	2659	3793	1653	1898	2549	1599
MELO3C020954.2	0	0	0	0	0	0	0	0	0
MELO3C020953.2	0	0	0	0	0	0	0	0	0
MELO3C020952.2	2496	2376	2921	2014	1601	1226	6098	3315	6051
MELO3C020951.2	899	855	1249	1068	1435	947	1595	1454	1348
MELO3C020950.2	0	0	0	0	0	0	2	4	0
MELO3C020949.2	2354	2330	3121	3253	3376	2429	3167	3362	3157
MELO3C020948.2	388	286	424	382	433	336	311	471	320
MELO3C034646.2	98	116	132	184	169	80	106	87	61
MELO3C020947.2	401	340	444	427	410	313	338	270	383
MELO3C020946.2	0	1	0	0	0	0	0	6	0
MELO3C020945.2	704	643	734	1108	1222	822	966	885	895
MELO3C020944.2	24	15	12	0	1	0	0	0	0
MELO3C020943.2	793	727	994	938	984	675	721	645	720
MELO3C020942.2	437	435	484	760	886	842	324	576	434
MELO3C020941.2	1938	1620	1852	5665	4242	3684	2665	3632	2805
MELO3C020940.2	276	224	343	337	430	291	245	263	284
MELO3C020939.2	4	0	8	892	140	73	8	2	6
MELO3C020938.2	0	0	0	0	0	0	2	0	0
MELO3C020937.2	0	0	0	0	0	0	0	0	0
MELO3C020936.2	0	11	0	0	2	0	0	0	0
MELO3C020935.2	8	7	12	0	0	0	0	0	0
MELO3C020934.2	444	232	485	2613	1175	350	1028	1474	569
MELO3C020933.2	354	274	359	153	85	132	54	102	34
MELO3C020932.2	3083	3173	4639	5140	6265	3625	5660	5717	5953
MELO3C020931.2	139	139	116	651	654	456	439	554	396
MELO3C020930.2	2034	1923	2745	2270	2506	1710	869	1009	1399
MELO3C020929.2	731	734	854	1430	1404	862	1042	1374	946
MELO3C020928.2	0	0	0	0	0	0	0	0	0
MELO3C020927.2	700	626	902	1133	1396	994	1127	1158	1234
MELO3C020926.2	488	656	839	344	639	574	167	270	230
MELO3C020924.2	849	918	1320	1164	1829	1412	777	1455	1023
MELO3C020925.2	0	0	0	0	0	0	0	0	0
MELO3C020923.2	0	0	0	0	0	0	0	0	0
MELO3C034657.2	0	0	0	0	0	0	0	0	0
MELO3C020922.2	1	1	0	0	2	4	0	4	6
MELO3C034658.2	0	0	0	0	0	0	0	0	0
MELO3C020921.2	0	0	0	0	0	0	0	0	0
MELO3C034659.2	6	6	10	8	8	7	10	13	7
MELO3C020919.2	575	397	494	768	876	714	502	758	423
MELO3C020918.2	3030	2534	3398	3032	3211	2401	1209	2041	1633
MELO3C020917.2	1930	2010	2743	1532	1280	2134	1222	1929	2695
MELO3C020916.2	4545	5545	6826	5559	7484	5317	4120	5072	4747
MELO3C020915.2	118	165	230	111	154	80	73	243	153
MELO3C020914.2	0	0	14	0	0	0	2	3	1
MELO3C034655.2	0	0	0	0	0	4	0	0	0
MELO3C034582.2	0	0	0	0	0	0	0	0	0
MELO3C034660.2	0	0	0	0	0	0	0	0	0
MELO3C034661.2	0	0	0	0	0	0	0	0	0
MELO3C020913.2	162	70	61	157	89	59	261	261	102
MELO3C020912.2	4309	2825	4618	4588	4835	2767	2331	3695	2271
MELO3C020910.2	406	470	775	379	535	359	229	474	314
MELO3C020911.2	0	0	0	0	0	0	0	0	0
MELO3C020909.2	649	326	444	1105	1058	518	782	1228	542
MELO3C020908.2	619	573	753	623	1086	681	380	719	445
MELO3C020907.2	263	337	442	300	884	460	163	482	220
MELO3C020906.2	8712	7386	10703	8441	10875	5756	4308	6060	5186
MELO3C020905.2	3225	3304	4671	4019	4853	3072	4283	4599	4702
MELO3C020904.2	0	0	1	0	0	0	1	0	0
MELO3C034587.2	0	0	0	0	0	0	0	0	0
MELO3C034588.2	0	0	0	0	0	0	0	0	0
MELO3C034589.2	0	11	4	13	29	19	187	131	370
MELO3C034669.2	0	0	0	1	0	0	1	0	0
MELO3C034665.2	0	0	0	0	0	0	0	0	0
MELO3C034668.2	0	0	0	0	0	0	0	0	0
MELO3C034591.2	0	0	0	0	0	0	0	0	0
MELO3C020903.2	0	0	0	0	0	0	0	0	0
MELO3C020902.2	0	0	0	0	0	0	0	0	0
MELO3C034663.2	4	11	17	8	38	12	21	22	30
MELO3C020901.2	26	5	8	12	14	8	3	40	5
MELO3C020900.2	411	485	823	519	1042	447	469	918	507
MELO3C034664.2	52	52	95	29	67	13	33	45	32
MELO3C020899.2	4787	4442	6253	6963	8551	5168	5312	7355	5488
MELO3C020898.2	542	565	783	425	385	675	880	577	673
MELO3C020897.2	83	27	50	116	70	38	398	391	416
MELO3C020895.2	938	937	1638	802	1118	890	917	1029	1107
MELO3C020896.2	0	0	0	0	0	0	0	0	0
MELO3C020894.2	4773	5556	7767	5358	6701	6080	4804	5717	5084
MELO3C034675.2	2	0	2	0	0	0	2	0	0
MELO3C020893.2	27	4	24	20	23	23	9	13	18
MELO3C020892.2	24	42	11	16	0	0	0	0	0
MELO3C020891.2	3005	3295	4321	4291	5623	4019	5027	4653	5188
MELO3C020890.2	509	438	575	681	948	587	820	795	927
MELO3C020889.2	301	307	394	321	524	360	235	577	266
MELO3C020888.2	1021	1136	1277	1414	1822	557	988	1118	716
MELO3C020887.2	1506	2180	2622	1451	2431	2281	1755	2338	2470
MELO3C020886.2	7	17	7	6	4	4	0	0	0
MELO3C020885.2	31	52	86	33	88	33	39	27	35
MELO3C020884.2	782	998	551	227	285	244	168	249	275
MELO3C034585.2	0	0	0	0	0	0	0	0	0
MELO3C034586.2	0	0	0	0	0	0	0	0	0
MELO3C034592.2	0	0	0	0	0	0	0	0	0
MELO3C020883.2	0	0	0	0	0	0	0	0	0
MELO3C020882.2	3885	3804	5000	6257	6624	4290	5014	7436	5227
MELO3C020881.2	94	91	98	270	218	185	156	137	166
MELO3C020880.2	15	5	10	31	41	16	42	93	27
MELO3C020879.2	551	328	461	813	782	701	384	462	522
MELO3C034595.2	0	0	0	0	0	0	0	0	0
MELO3C020878.2	21	7	21	28	58	90	16	13	21
MELO3C034596.2	0	0	0	0	0	2	0	0	0
MELO3C034681.2	0	0	0	0	0	0	0	0	0
MELO3C034682.2	0	0	0	0	0	0	0	0	0
MELO3C020877.2	154	42	112	55	73	11	19	52	49
MELO3C020876.2	0	4	2	0	0	0	0	0	0
MELO3C020875.2	12921	9243	11936	15541	20316	16322	10163	16419	12784
MELO3C020874.2	1039	1090	1469	1584	2029	1503	1615	1559	1524
MELO3C020873.2	111	157	201	257	278	203	97	114	116
MELO3C020872.2	1145	1032	1134	1084	1060	998	1300	968	1683
MELO3C034684.2	5	2	2	0	4	2	2	8	14
MELO3C020869.2	1405	1732	2248	1740	2167	1576	1884	2066	2102
MELO3C020868.2	0	0	0	1	0	0	0	1	0
MELO3C034685.2	0	0	0	0	0	0	0	3	0
MELO3C020867.2	56	59	45	82	172	125	151	139	154
MELO3C020866.2	4664	6089	8876	6590	12054	6774	1667	3490	2223
MELO3C020865.2	1490	1538	1777	1020	911	712	1839	1543	1869
MELO3C020864.2	575	550	642	491	597	838	502	874	933
MELO3C020863.2	1070	1033	1566	1391	1651	1694	1189	1780	1669
MELO3C020862.2	46	44	68	98	125	61	75	96	33
MELO3C020861.2	546	508	674	819	1083	939	1957	2108	3236
MELO3C020860.2	1657	1663	2262	3082	4794	3513	1677	2164	1592
MELO3C020859.2	2	2	4	0	2	4	0	0	4
MELO3C020858.2	1081	1170	1312	2109	2537	1682	2029	2728	2227
MELO3C020857.2	12	2	1	0	0	0	0	0	0
MELO3C020856.2	256	336	420	210	260	199	99	177	141
MELO3C020855.2	4493	4748	6766	5805	9254	5502	5368	7567	5621
MELO3C020854.2	1961	2210	3180	2307	3187	2399	1527	2241	1651
MELO3C020853.2	30	12	13	8	2	0	6	14	2
MELO3C020851.2	949	901	1447	806	1107	1087	700	809	774
MELO3C020850.2	2731	3170	4482	2466	3228	2656	651	1460	406
MELO3C020849.2	866	782	1013	979	1122	716	625	680	667
MELO3C034689.2	2	0	0	0	0	0	0	0	0
MELO3C020848.2	1686	1274	1969	2685	4410	2822	2818	4167	3135
MELO3C020847.2	208	39	111	763	719	289	385	382	293
MELO3C020846.2	804	825	1127	691	1114	627	686	789	859
MELO3C020845.2	2582	2002	2675	1667	1787	885	701	1694	558
MELO3C020844.2	673	622	922	839	998	522	1010	1037	675
MELO3C020843.2	6	1	0	0	0	2	0	0	0
MELO3C020842.2	241	400	398	351	417	83	221	580	213
MELO3C020841.2	0	0	0	0	0	0	0	0	0
MELO3C020840.2	788	1001	1250	901	1546	915	818	1415	907
MELO3C034690.2	0	0	0	0	0	0	0	0	0
MELO3C020839.2	2849	2607	3558	3757	4489	2914	3804	4149	3117
MELO3C020838.2	0	0	0	0	0	0	4	2	3
MELO3C034691.2	0	1	0	0	0	0	0	3	1
MELO3C020837.2	0	0	0	0	0	0	0	0	0
MELO3C020836.2	3321	2932	3562	3523	4949	3178	3826	4475	4256
MELO3C020834.2	333	183	199	296	285	264	252	312	252
MELO3C020835.2	9	10	6	13	19	12	13	25	17
MELO3C020832.2	1341	1048	1751	1726	2857	1818	1431	2048	2088
MELO3C020831.2	614	488	648	1214	1040	661	1545	1528	1823
MELO3C020830.2	448	586	926	375	673	610	238	286	280
MELO3C020829.2	1918	2715	3105	1904	2712	1844	2876	3373	3899
MELO3C034702.2	23	26	23	30	28	33	49	33	46
MELO3C020828.2	1336	1224	1733	1283	1835	1383	1388	1565	1363
MELO3C020827.2	762	753	1083	933	1125	735	971	818	1216
MELO3C020826.2	0	0	0	0	0	2	0	1	0
MELO3C034703.2	21	2	11	2	7	2	5	5	2
MELO3C020825.2	698	758	1093	360	592	403	802	788	796
MELO3C020824.2	5293	5719	6460	3524	3883	2777	2443	3068	3977
MELO3C020823.2	636	652	814	670	913	711	890	1033	966
MELO3C020822.2	960	1146	1565	1175	1535	1050	1065	1310	1368
MELO3C020821.2	1574	1258	1840	1687	2131	1472	1169	2075	1229
MELO3C020819.2	42	24	15	31	18	57	2	2	4
MELO3C020818.2	608	586	795	443	872	581	544	688	704
MELO3C020817.2	884	531	926	426	492	417	410	595	674
MELO3C020816.2	6251	7686	10692	10579	13209	9111	15205	18010	22664
MELO3C020815.2	333	257	333	630	1379	975	560	701	669
MELO3C020814.2	2656	2626	3483	3021	4301	2613	4210	3072	5096
MELO3C020813.2	93	88	165	188	163	121	48	149	76
MELO3C020812.2	607	524	632	1024	649	706	660	564	1025
MELO3C020811.2	1453	1542	2240	5964	4913	1266	1152	1537	932
MELO3C020810.2	10619	13638	18691	20291	23829	14909	10377	13156	17005
MELO3C020809.2	416	454	609	513	530	272	300	488	362
MELO3C020808.2	3469	4406	5660	2824	5579	5335	2816	3750	5656
MELO3C020807.2	12	15	18	5	5	6	13	10	3
MELO3C020806.2	1443	1117	1645	1769	1959	1424	1342	2231	1305
MELO3C034601.2	0	0	0	0	0	0	0	0	0
MELO3C020805.2	3260	3660	5852	6334	6608	3177	1466	1884	1462
MELO3C020804.2	1670	3251	4275	1438	2896	1123	993	1821	1093
MELO3C020803.2	6348	7436	10385	9901	12046	9583	6120	7883	7354
MELO3C020802.2	1867	2153	2763	1771	2673	1565	1703	2650	1542
MELO3C020801.2	0	0	0	2	0	0	0	0	0
MELO3C020800.2	75	49	49	92	91	90	85	83	77
MELO3C020799.2	3224	1859	1534	3084	2517	1609	382	886	1242
MELO3C020798.2	413	220	337	678	662	428	1122	1725	1558
MELO3C020797.2	0	0	2	0	0	0	0	0	0
MELO3C020796.2	1327	2001	2687	1784	2615	1405	552	1098	801
MELO3C034704.2	5	2	2	7	2	0	0	3	1
MELO3C020795.2	0	0	0	0	0	0	0	0	0
MELO3C020794.2	113	111	65	105	166	34	33	78	20
MELO3C034705.2	3	7	11	0	2	0	0	2	0
MELO3C020793.2	56	59	48	14	21	9	28	68	33
MELO3C034706.2	0	0	0	0	0	0	0	0	0
MELO3C020792.2	92	82	78	290	298	214	497	349	362
MELO3C020791.2	1805	1333	2257	1279	1239	961	4553	3759	1822
MELO3C020790.2	1740	2154	2993	1629	2024	1577	1601	1613	1711
MELO3C020789.2	1499	1712	2456	1905	3021	1839	1770	1889	2518
MELO3C020786.2	8573	7760	11230	10347	12454	6614	9564	11789	10837
MELO3C020785.2	2973	2026	3969	517	401	373	13091	4960	11503
MELO3C020784.2	4545	4656	6569	6282	7127	4269	5209	7112	4732
